municipality,urban,renda_dom_pc,population,agua_canalizada,sem_banheiro,esgoto_rede,esgoto_fossa,lixo_coleta,mort_1to4yrs,mort_less1yr,mort_total
292450,0.11949426696148766,45.78952053880357,15493.99999991,0.3373039379125457,0.2589245177564474,0,0.25621974985969814,0.052060265916188946,0,1,45
292460,0.5461762893609018,110.48588946421324,20868.99999977,0.680805195054892,0.473653420575544,0.12674687187431904,0.6706142767309766,0.5120209707038602,0,5,41
292465,0.18423010749349705,50.901555412197034,10927.00000025,0.1879381642740638,0.2670533240839556,0.23116510733247125,0.13454956848661392,0.24013377671093927,0,2,39
292467,0.21669169708687977,80.16244257544439,11239.24369952,0.5078914159447416,0.5829763949252327,0.17737013676094618,0.14083425428944293,0.23606685818361162,1,2,30
292470,0.3533200786845416,80.3682438834023,16127.99999959,0.46489873437172297,0.5066041769321554,0.0125390682822657,0.5472560878012388,0.3154736166191343,0,2,56
292480,0.8281474498737911,148.62884274243706,19036.99999978,0.9423340079276294,0.5339040798583703,0.3949124234106983,0.5980576192616417,0.8201632994184644,1,10,109
292490,0.23082161962508194,53.13380516144152,7963.00000009,0.17732464581693924,0.3445623012499228,0.0024482946911316707,0.31726727478941114,0.04120608490255476,1,2,43
292500,0.611464257926258,114.66201507017702,21707.00000052,0.7461443879532763,0.49900189597147293,0.030833569699044567,0.7678811155543654,0.6131554915952556,1,9,149
292510,0.7956897142012788,145.97855201262777,44212.999999910004,0.8336929620857394,0.4086255441756985,0.5714316398729596,0.3955245702734611,0.8016402506590211,4,16,308
292520,0.9887635207501813,188.17128046203518,26203.00000024,0.9259081905034898,0.29774343707646367,0.8450079093211545,0.22438249215885428,0.893545617889212,3,14,138
292525,0.4178127262098064,94.78811113024304,17187.00000006,0.6279911018697448,0.6201739414239876,0.013059306060426898,0.6581057338250679,0.6082356828202498,1,9,58
292530,1.0021263048669182,306.81589220065297,95721.00000026,0.967888237912556,0.4062204513249703,0.3270544298037218,0.6612568637446394,0.8960319554664459,10,65,504
292540,0.5326997250107609,83.43268050468117,14579.00000032,0.8111451713817418,0.2758883046347741,0.8023562749917438,0.03856940793840813,0.6821784951365366,0,9,39
292550,0.7031360443748846,273.1651642656174,26497.99999983,0.9108977714973401,0.6153389775617008,0.05491237817120635,0.8080131366399297,0.6751136775264841,1,9,116
292560,0.3322809513310054,58.872167011044986,13729.99999951,0.427247566046598,0.2214538075882185,0.0023043930040988975,0.3632302996505083,0.2243056950099662,0,1,61
292570,0.19590089283090684,90.66361127725803,17045.00000002,0.27662811425044004,0.7341696225323806,0.0402816784591563,0.30810463101405366,0.20307972609987193,1,2,45
292575,0.2700861063932831,100.5048662331907,19641.79274564,0.5549419918899825,0.6265129219318399,0.19508827783671298,0.30965340900678384,0.19769195094632383,2,3,57
292580,0.4713091428953513,108.732678651502,24612.99999929,0.5376950527884072,0.6243985521898776,0.5275311476119078,0.26060818278003106,0.4010397593639517,1,9,115
292590,0.19594798365426558,76.77105041359519,26376.0000001,0.3901505186278123,0.7587442837478217,0,0.3217637556203973,0.1839092434789263,1,3,60
292593,0.3545988734696934,82.17846613053604,9465.99999987,0.4643503043368851,0.5263045733369924,0.007724343091977342,0.6333480086310053,0.5356850036432464,2,1,43
292595,0.22321650723194134,77.33285892455217,22599.99999974,0.32846773213702923,0.6598261880077172,0.10977627929864048,0.340910886660119,0.22510557668861447,1,9,93
292600,0.6450111617364145,133.35361408624524,36256.99999972,0.6843319619332764,0.5066219213508021,0.9087063090347498,0.14060160910769787,0.49137683819690725,3,18,185
292610,0.2937272979885057,66.02384370476096,10891.00000029,0.243367479048286,0.2778878401409009,0.005864861117635515,0.342264812493492,0.26785866549431026,0,6,62
292620,0.6332946848921788,86.83126726978784,21916.99999981,0.8333250036632412,0.6003148816780193,0.0026169730564607665,0.6334979526514768,0.44845308168259834,0,11,86
292630,0.5966098647730629,140.25409377048274,31633.000000160002,0.7188360809376031,0.438894630068807,0.5589464191999856,0.33057610546250454,0.5882817684480306,1,12,104
292640,0.38510002908323365,87.64500120328492,28643.00000022,0.7186073823616164,0.5132034151076201,0.007109132511831761,0.5460201933493473,0.3811005090657872,2,9,121
292650,0.04920832042057713,45.92649002901753,13902.99999967,0.2649263763271346,0.35765041799314007,0.003499511719001095,0.19855059983398898,0.06374293656642052,1,5,45
292660,0.6584431295878544,146.37028799865996,46269.99999939,0.9138357995722737,0.431250197287549,0.12507639937760237,0.6801948270122807,0.6035871826151751,2,22,221
292665,0.22259925656060578,60.42862949382084,15302.99999993,0.35190694741584144,0.37732780911113345,0.20313693961914764,0.18335460959943417,0.17367718256220177,1,4,46
292670,0.2044683373476786,59.11431033301738,13935.0000002,0.42424750856435783,0.16065256064620323,0.004372241489566427,0.36933129166771,0.1458712003875426,0,6,77
292680,0.17366157094207685,40.212174894056446,14636.99999996,0.25755292877089986,0.26962443558194255,0.0015756529935603931,0.27269273290835827,0.11998087672169085,0,2,49
292690,0.17212801638626557,55.28443911445458,12010.00000036,0.3044066759180597,0.2665133189784909,0.0756118914546924,0.20905999913552314,0.14441536899231192,1,2,20
292700,0.6812463566540159,136.3489766674909,33259.99999946,0.5591525730228661,0.5705628782868049,0.03754520479756609,0.7983292411219665,0.42451228834818067,2,27,168
292710,0.4534522401930763,91.97127450038828,6259.99999991,0.541848277621347,0.06957391440877438,0.4647700019403469,0.08272127404849015,0.3577609024540788,1,3,46
292720,0.7893651963041746,124.89033301289672,29025.99999991,0.6825698580118154,0.508866638062845,0.6624701854752122,0.26632778830557524,0.597720126618106,0,22,193
292730,0.281845699867028,58.993362009917746,10376.99999952,0.5286161552856756,0.16725762180161652,0.006003784508200835,0.4625295954086307,0.47123569371602303,1,3,50
292740,1.198827286297113,490.3165265318535,2443106.99999516,1.132929035687233,0.07688268805556761,0.904610891606291,0.1704698021542229,1.0821715531826201,101,820,13323
292750,0.4021287327939589,106.0519341791042,17932.9999995,0.4806161563367182,0.56941890732745,0.057180869291850026,0.4754043303185086,0.4423689547712685,1,4,110
292760,0.22421321219743756,68.51819630512189,17353.79241666,0.3374350855962304,0.6274125503158998,0.4210531326255817,0.2411836989614783,0.28434402165540773,2,5,73
292770,0.637596393552657,272.562741221986,23887.99999955,0.8305983202135588,0.3809340817527826,0.23100263280403463,0.6651442200182179,0.7210175140091902,3,15,68
292780,0.45940391890713067,58.90251011393527,7024.9999998,0.4231476056014652,0.23289991895460602,0.30956661204524116,0.06404771902210825,0.21715318232561276,1,3,43
292790,0.5873647420322168,75.52296588167998,11026.99999997,0.494301516764316,0.23506259486889908,0.3116821951425093,0.1864522261938715,0.459886525241779,0,3,68
292800,0.6919375956912894,157.89569183430896,30954.99999922,0.6414858068016069,0.5319527016657342,0.7967126776484273,0.20447472008688866,0.5426888386512844,2,10,113
292805,0.49667772664078097,91.4672033849603,16061.32382103,0.5655647031796021,0.6854917495963372,0.5311131623447477,0.18668882218011743,0.420551444231047,4,11,81
292810,0.6227139179739393,144.40388301454104,41260.99999969,0.9062831434186533,0.4873472145757154,0.01071069383031157,0.7324674504635363,0.5575960216356716,2,9,148
292820,0.5975330046387126,130.35777786243128,24139.00000014,0.9679900032174201,0.5869271539738181,0.01590427769740812,0.7182286318196771,0.47039233101430905,0,7,118
292830,0.07248754995466537,44.99824310676453,8643.99999995,0.07698906764426904,0.39799164616761623,0.0021487797591580307,0.22057627711154223,0.046031455541228165,0,3,40
292840,0.6190173832601529,125.6550485700106,24026.00000052,0.7615866177857062,0.5674028876829068,0.04343453852946405,0.624109175455374,0.4736545509492821,2,7,105
292850,0.1051570809953835,50.95710274560585,8695.99999962,0.35292049224313066,0.29216115020830363,0,0.2493678840501425,0.0783243621916324,0,3,50
292860,0.9125693770890987,173.8338744802375,58414.00000007,0.888262944721098,0.47400797545319434,0.6141787263550269,0.30874630071263415,0.8660098759705052,2,17,274
292870,1.0339047559172214,208.69717611927345,77367.9999997,0.9972497737808222,0.21134249992149648,0.6876610896331237,0.3609483450088029,0.9143514418019786,4,35,429
292880,0.5425327061959193,122.12725043965985,41144.99999977,0.6209634372636391,0.4684854627152686,0.00650721648519884,0.6941385145247312,0.409818184473368,3,11,260
292890,0.46310827402767846,131.80031411737357,19006.00000015,0.8726648473436813,0.5679782211615182,0.03585408127827621,0.6316067531706835,0.3633740026424724,0,5,54
292895,0.22183719366168092,53.78135507299271,8617.66348788,0.355985586044245,0.26185508624441334,0.33600941755028424,0.11785705445180938,0.35964735804581793,1,1,31
292900,0.37804925949731194,81.66971349036045,13698.99999992,0.4042334230073821,0.23709470900682245,0.42698572461504264,0.07129138140857331,0.36730072856515295,0,2,85
292905,0.41495046108959255,67.17185252443348,11758,0.49080344350992683,0.12466043231897317,0.009649945113532793,0.449245067562896,0.392215755955161,0,1,52
292910,0.43673513190228586,154.7500453489233,20228.00000012,0.6642111877172759,0.511541510654633,0.05991216949817537,0.7378751918888902,0.4170155709176724,1,3,133
292920,1.0198236037654824,206.4378596162792,26282.00000006,0.8446376807695519,0.45830427517191835,0.594919062455668,0.25036412714818773,0.6620094423385038,1,7,145
292925,0.474342135382853,132.1954405770834,18686.80631022,0.8506172106115952,0.4430139824193729,0.006954058651556575,0.5629147192615969,0.46591785458549473,1,6,72
292930,0.5790991712006484,150.0166948867841,26999.9999996,0.7564037620128456,0.40881380829206165,0.012968339761327628,0.848426987309119,0.45072423806041356,1,8,160
292935,0.4668336878345093,49.767069965695775,6210.00000019,0.44699907489329455,0.3158795387627469,0.29820766786925723,0.138898591951099,0.2853682688255682,1,9,57
292937,0.7502652636917935,89.86503125929949,9233.00000016,0.6956718019626505,0.5458955668468383,0.40165263592928185,0.4149746256965249,0.6906949810988942,3,6,42
292940,0.15339198502252027,73.6263004795741,10020.00000009,0.40714634412905343,0.24540968612194727,0.05946272746032801,0.2961658905482347,0.16578510677067274,1,4,54
292950,0.8840596366451793,173.78098035359335,39960.00000035,0.7678886330605862,0.5925357678470597,0.7387062114675804,0.22741151885113647,0.7531187919351753,2,10,220
292960,0.4758590003691384,132.29368533509142,16450.00000002,0.6547155499292814,0.26914443237008595,0.022870953100123697,0.7750352451779794,0.40845594005975777,0,3,108
292970,0.1982972439595991,67.42401403141166,17250.99999981,0.6155541678230816,0.6885107082825564,0.4130070734678512,0.18724449962912887,0.2740485757445518,0,9,78
292975,0.6435940875592436,79.64989527131085,10193.00000031,0.5441936638263122,0.1641247427822732,0.07526581996418158,0.45853591652844905,0.4142902436577528,1,0,38
292980,0.5658646571498255,110.51547528803091,11488.00000011,0.8961244690961845,0.5823810731830081,0.17445521436644512,0.5835029975331268,0.45162594942641027,2,8,85
292990,0.47603107459808,146.29973615696284,39421.99999926,0.89330976973587,0.5075871246957325,0.005823416687661958,0.6270664583895945,0.40360132145729777,3,16,126
293000,0.22662939361923073,55.83136402991225,9283.00000032,0.4091784853847935,0.17664964250215082,0.013538789808585298,0.36886495100145117,0.14167740852534264,0,3,41
293010,0.916988564066563,272.7715186788296,67722.99999935,0.9354883809526564,0.281980191476656,0.5119189391459743,0.5071756831803911,0.7909459655874899,2,35,423
293015,0.13528695215911105,90.39580057062999,32599.99999995,1.0115841961862946,0.7756345359578793,0.005238184191694318,0.8237209252241497,0.055294219335216034,1,5,109
293020,0.6661614360160651,100.53617158464311,32461.00000061,0.8402588589383897,0.6946428286638432,0.4471951220757247,0.37785416101987684,0.3583636136414471,4,12,117
293030,0.25976147502107155,99.34610949396665,18347.4426072,0.7020595266287305,0.6657910504348942,0,0.7062675368031082,0.29595605148179244,0,5,67
293040,0.32004927325420807,94.81792821435278,17726.00000069,0.4255198433380117,0.5635556034290917,0.047699787729026485,0.49024907428948217,0.19998348164946747,0,2,95
293050,0.6365152434066363,146.73120480813415,83206.00000004,0.8036565470741147,0.40439931714747634,0.5342079623328686,0.39503218391018685,0.48419007787605994,2,15,328
293060,0.2799284825200709,54.583224594769085,12615.99999998,0.3333658642562858,0.2470567333548779,0.010775394169722199,0.38608142157231434,0.33465791721456833,0,1,53
293070,0.9456482876113073,213.3113823585777,94065.99999966,1.0121009607757745,0.25183264123333293,0.5456878416307307,0.43049278296235927,0.7603202912354671,2,46,512
293075,0.3234391511605322,41.309644070757216,11751.99999966,0.3620715824498672,0.24879536153042117,0,0.3230156186867462,0.19441165617192868,0,0,22
293076,0.29437539231693194,136.78034214338845,17030.99999982,0.5008893472513809,0.5836407096804728,0.14979875595176886,0.371958937930284,0.23838214157420137,0,4,36
293077,1.0920706537724343,184.17386484581638,21325.00000052,1.1122455224669476,0.1946423553091225,0.7977720548702737,0.3446302619886236,1.0646027623748153,5,17,103
293080,0.42639538332018473,109.88530348749855,14795.00000021,0.6619037119694926,0.7569242326433488,0.0034047653307220896,0.5089024951355735,0.24676635707598252,0,5,46
293090,0.15734803600374236,46.7235656717989,12619.00000034,0.45290143872576494,0.38826158440991276,0.008568939698001809,0.27996084218714085,0.11318901168948411,0,2,20
293100,0.29307979771230164,134.3688777134491,20559.08170656,0.568308272424093,0.42806686080125517,0.10217566577619541,0.5383570118462582,0.37726962333046243,0,6,85
293105,0.3985690322430616,102.9986837413283,15770.99999982,0.6731315884013896,0.6986971477831657,0,0.5387035905650359,0.36712190141962164,0,7,65
293110,0.43554924840279724,76.69631000780493,7459.99999997,0.3826868342526126,0.23806673743052487,0.3097250252415041,0.18998823145717597,0.3523435902277504,0,1,51
293120,0.6020718235349274,116.23560528121689,15933.00000038,0.6916531230427702,0.7161881327636581,0.6617287982457933,0.14057628204130002,0.39589893168182094,0,3,78
293130,0.48050293701226066,67.95334461829569,17060.99999964,0.48085147471782075,0.42049021852327656,9.355609179147994e-4,0.5136823155964807,0.3220820624487807,1,5,69
293135,1.1286799630453017,271.8573944063849,107485.99999944,1.0115293279498572,0.27010073315982525,0.6138098103755406,0.5106944525584637,1.0813726435766027,10,47,618
293140,0.4316457541902107,59.23363582083908,8884.00000023,0.431537822344978,0.14526296316918358,0.0694010688999426,0.3741889143373384,0.29459495098095323,1,2,44
293150,0.29883880847518374,118.0963879120855,20431.99999959,0.3849698117266006,0.573027823485395,0.3906354502408613,0.29458270142769544,0.29205087236746213,0,8,80
293160,0.12284241257849324,39.58871979093229,13140.67066842,0.2528788212445974,0.3408317410886861,0.21006284316587498,0.0842517702632336,0.10721367130963143,3,1,45
293170,0.4816712385753042,58.43714035257727,12874.99999975,0.41842559309310984,0.2703970908150061,0.351874383345849,0.07984163763195073,0.38161013385978854,0,3,62
293180,0.23288566445886597,123.14571584739475,21200.0000004,0.36211437128775065,0.7989289493033565,0.014605091268152784,0.38977916191263695,0.17605252297551469,1,5,109
293190,0.39873529989683176,104.95025594560022,50948.00000007,0.6312092410987827,0.5600161251039606,0.5770012986664285,0.2455929848693613,0.328466114274294,3,13,208
293200,0.30652989761977806,108.6224848779884,26517.28863365,0.4349352743999399,0.5195101043471556,0.004152356976304304,0.5140906759558626,0.398492161835019,1,14,122
293210,0.3554641945646102,115.82205810502465,21226.86469766,0.8953737787095569,0.42056297451716695,0.4993933027484574,0.2675614512888803,0.4369761809638593,0,14,118
293220,0.9408641636957585,131.5034117451808,23854.00000023,0.7097882342139508,0.4937415733837451,0.7261264819694055,0.0840702612079298,0.7258921064837593,4,13,163
293230,0.822801434522672,152.11122726414175,21802.99999985,0.7859740762268246,0.30619960435824,0.7373016440312788,0.13754420821144112,0.630218826476972,2,12,151
293240,0.33082191485864204,64.18661629435148,13613.99999968,0.4128606660775258,0.21702988226199563,0.0019729839453459658,0.36323565599303165,0.20493281316833858,0,2,75
293245,0.5153327226473815,87.36633268522586,14139.99999968,0.15784846952847642,0.8147076112851761,0,0.514766958362745,0.24493524716798468,2,1,29
293250,0.4631662901982964,120.91557711125127,31260.99999993,0.5484989276134307,0.6446809303763366,0.237696047557803,0.4699065892046585,0.38333571218931867,2,8,101
293260,0.2797388979354573,132.0629194591889,16076.00000019,0.8092521872470524,0.4148915093770697,0.05517581230345287,0.6683237187116546,0.33759960680494855,0,4,43
293270,0.8087345219658005,117.33985657218157,20323.00000023,0.7516809901503072,0.3607413171172632,0.6217005269600525,0.2467336051676618,0.7039096645936562,3,13,152
293280,0.724052310643623,107.79041920371026,16889.0000003,0.7926618203441108,0.5380648581704219,0.040560412840787076,0.769771161417822,0.6652035387678907,0,9,77
293290,0.8182408125912393,173.79878834257087,77509.0000002,0.8610710659954605,0.3792059492952417,0.8048452997997723,0.13917909597652303,0.674562270876336,8,19,370
293300,0.5544392012959691,132.32887098643147,19145.00000001,0.7160074043212579,0.4871918683002943,0.43653619490379064,0.41876134169956947,0.7077606497680543,0,5,49
293305,0.23427713589582136,45.445152929714645,13633.00000013,0.25201272537512465,0.2868072643093083,0.0032960120628431878,0.29713619994060303,0.2797344515276791,0,4,53
293310,0.36149778612810685,59.103240092818524,7515.00000014,0.4051444381624398,0.21163335246489787,0.04587782624822009,0.36515842918624025,0.371273123561498,0,5,52
293315,0.3637835165459842,51.050985107386325,14153.99999988,0.3377221249894983,0.3050395536473199,0.03066814856925694,0.29169276177764436,0.318761158365754,0,5,55
293317,0.18663623760891307,54.41886846990912,8672.99999983,0.3614911315753225,0.2313412292567855,0.08554786305624323,0.2977936203820561,0.14187068557088364,0,3,51
293320,1.2663409290124916,267.7023660006921,29749.9999998,1.10033370330061,0.20153510248424567,0.04662912791968386,1.0713487590444288,0.9729876596878905,2,11,172
293325,0.10874674308348342,67.52142782781854,7450.00000044,0.4883126940951965,0.2116497379734628,0.16848637267334388,0.21138922123547105,0.16857304744589596,0,0,15
293330,1.0364277255784433,276.9795734579174,262493.99999964,1.0043526526970947,0.24979545610760215,0.46182277920711634,0.6141128062633422,0.9540815593352274,17,127,1531
293340,0.3628350614273901,74.74779323532778,8976.00000001,0.4029559648264958,0.3349936233407673,0.01163973296777991,0.3938251074950974,0.22358869950538518,0,2,43
293345,0.24434325723071326,68.84270966896983,13648.99999953,0.3638613492944422,0.3100008967615764,0.01118416656628293,0.2986858437362239,0.17197283153995893,1,1,33
293350,0.3234175093702822,84.1895591539352,23925.99999983,0.44286072973317436,0.7718855459649326,0.4574203972475248,0.09429366754811541,0.2893453096823593,1,2,52
293360,0.8039498472317246,115.04077757583346,44718.00000073,0.8793271652813588,0.4502587023260588,0.08876771589650222,0.6746979031759973,0.528306308541282,3,28,181
230010,0.2228702503638434,53.54206965220975,8385.00000003,0.20774139248015652,0.3660153537089882,0,0.23731213503820586,0.12757360360205916,1,3,54
230015,0.3224202495735628,53.467422813669565,12926.99999991,0.320222099829903,0.38939315701943333,0.0043923203306449774,0.35000325886967937,0.25629241918032103,1,3,49
230020,0.5710790852614204,110.46508875838731,48968.00000055,0.5766010254430338,0.8219540281247522,0.1535102275389289,0.4510391926401286,0.21676458038467428,5,27,270
230030,0.4607089336386515,104.99525305863932,47137.00000007,0.4969372505629361,0.6263390798669143,0.13801147393604674,0.41823058638654137,0.28554230546693377,1,22,287
230040,0.08869895252806975,35.64732969179985,14452.00000042,0.17418557161831555,0.3518638337774785,0.0014196846611356367,0.1328295639327727,0.08502272483017176,0,5,65
230050,0.1711766711891483,47.790661226395635,9547.99999958,0.1817547815032196,0.4402274184133288,0.07496870969155905,0.2628795856491726,0.137524710738786,0,2,42
230060,0.42165603565914533,51.79657809564522,5686.99999983,0.34605070021048207,0.4787070758898732,0,0.30569383923959315,0.31242342391281847,0,3,37
230070,0.18605047572370106,58.87089257092646,15393.99999995,0.2340374181809848,0.3448440190142791,0.0648355077554294,0.27755982440151705,0.19097425098050583,0,5,80
230075,0.3977541743238862,82.48927099499362,32333.00000026,0.31875371924329055,0.8551142690161645,0.012176750191631325,0.480466259472247,0.2612922811392045,5,9,133
230080,0.39085219972739016,61.15735832839048,6509.00000025,0.34359548204665646,0.33734806259036143,0.1298057383396275,0.24019589126208793,0.2816701936952185,0,1,44
230090,0.25056749332079303,45.274189185111695,12540.00000004,0.37739877596861915,0.44360850579678834,0.01747337729143702,0.42715618756832807,0.2016916146459418,0,1,56
230100,0.9673166737091096,158.02944615405252,60468.99999951,0.44122988576303307,0.4778779167181868,0.06567412918600482,0.7229159100677881,0.5112527142600853,5,13,268
230110,0.714204358125332,144.63246894781906,61187.00000075,0.7251132013775768,0.5941110744577469,0.02062567976200632,0.8126033599672504,0.6657158925695001,3,17,312
230120,0.5040070408447355,88.63586003832576,24064.00000045,0.3074110492666666,0.7454364198331255,0.03342720299554971,0.6159445047440932,0.3760688527806442,1,3,95
230125,0.22146750568404253,40.86277636826742,10007.999999399999,0.22844345495348797,0.3888618431245484,0,0.24167370022582185,0.12763683414490495,0,3,56
230130,0.427825187999165,79.84240399878455,19605.99999974,0.41722188080331835,0.5788580491402389,0.09074245993576528,0.37106230097376847,0.23517666971991122,0,7,106
230140,0.1017211769718059,48.20787187302849,12359.00000038,0.3522314796937494,0.40426317952283125,0.046054214544425154,0.3306360546043711,0.11090165832921332,0,3,57
230150,0.15395225341933624,37.83599156895942,7537.99999983,0.16053123554252913,0.44986382122879226,0.08370967026131078,0.19114601452697158,0.16289828897696368,0,1,24
230160,0.4506272716370098,95.68218635490868,20881.9999996,0.5463830271647642,0.5791685447447782,0.0073642973659746435,0.5171437594919843,0.3916663317491647,2,2,92
230170,0.40943817543484473,91.13259525068948,25207.00000016,0.4497625886980801,0.6864387162170533,0.0065357915620949504,0.5069563457951555,0.3068571581055181,2,6,138
230180,0.20320252220582183,46.4673167096725,5830.32688472,0.2673686427388599,0.2558017862667699,0.0031794242568610248,0.2838266009749719,0.22825659585530453,0,3,25
230185,0.5057162173015076,107.28788085400406,16173.00000005,0.5151784734713171,0.7695004615158897,0.054881534018347854,0.5120179402839465,0.35111070471094524,0,8,73
230190,0.7397628507440335,167.383852593592,47030.9999994,0.9588902571806459,0.45035153849164905,0.05026891485687377,0.7705927328710818,0.6488428033334908,6,11,255
230195,0.41425470357703953,93.83061376235685,17023.99999958,0.4318903141994842,0.9340783837648465,0,0.8480189759820028,0.18573101551414128,1,6,81
230200,0.6277088281463845,113.70404925279271,20007.00000023,0.5572848627095278,0.6958875960619472,0.022522142082022106,0.5791193537828317,0.4522147814520971,2,8,105
230205,0.3489228807690675,42.37736624204506,13920.99999981,0.275860230712589,0.4539363710566216,0.0018920691703132695,0.2534022324913748,0.11589941203973553,1,12,72
230210,0.7319717963738839,142.98116472276882,29861.00000029,0.6894457287226377,0.6325204362312215,0.41820208540279,0.49236457515428206,0.6022815391199395,2,11,166
230220,0.4796741948974794,112.7471606624067,42343.00000075,0.36134049067868007,0.5566749780109599,0.005669538781196368,0.6431705201146327,0.3461012302713953,5,15,216
230230,0.4603049301352382,89.21204282489069,28357.99999971,0.5312633941510647,0.7902988775036905,0.02392986998772528,0.6516145018599917,0.2846383150327147,5,15,129
230240,0.40713055060708037,105.67184442358098,50305.99999977,0.5004514869567119,0.6611186565148061,0.31152838503444286,0.4044395425698308,0.34500826166556187,1,22,281
230250,0.664416653849995,145.1939009335721,38484.00000026,0.8034316511111051,0.5324922991187836,0.43310721033967886,0.4370202378690527,0.6266651633800167,4,11,193
230260,0.7789101612190292,139.35202101826766,55447.99999996,0.7112431856898209,0.5541877661748698,0.15958812332060984,0.6340048967565546,0.6841873770695714,8,33,293
230270,0.6845552713533615,157.69468168184153,25565.99999985,0.5412668692032384,0.5685011072820365,0.02039271203496812,0.5696241056772428,0.6131626973456978,2,11,100
230280,0.6065300910054965,103.19522306524426,69601.00000073,0.5957852528935608,0.703336681491443,0.1343276623689208,0.5808151855122478,0.48348319816847135,7,13,346
230290,0.33239656352386854,69.39567000797986,15830.00000011,0.33228906933796,0.8691816941087339,0.014547537109886186,0.5817345031934845,0.32505667884998546,0,6,56
230300,0.5979343264848874,86.78810035466121,15603.99999988,0.4620946519766453,0.865270716995113,0.0054454246111561265,0.6782246924102135,0.43619259657203835,3,4,67
230310,0.2983540494333788,86.93198509222202,18617.00000037,0.49171335756968443,0.6923650941275248,0.045202253203851024,0.39673582507869354,0.1605969464932131,1,7,91
230320,0.4522490064797484,88.81349598913765,25733.00000042,0.6227934061133649,0.6999308290232035,0.005700440100587116,0.6804530456134262,0.4413026179094779,0,10,115
230330,0.3428428938651272,92.13962684826157,18444.0000001,0.46498656190605764,0.6155788669035216,0.041549669872040285,0.41404600879887715,0.26506519079898394,2,3,106
230340,0.5335689485508396,114.98255594632315,15229.99999966,0.7016067292279982,0.61813042007498,0.006868252640963011,0.6702037709541089,0.2530084153008255,2,7,94
230350,0.8706150317670798,142.32290525099864,57128.99999921,0.3985058771682746,0.7544516517485073,0.0021864902690848175,0.8230709209654722,0.5696040329960222,0,14,288
230360,0.22564814116598805,34.328173208008,15546.99999986,0.25438113372505544,0.24493871360982605,0.02291971419140275,0.2827556957953114,0.2236300523651107,1,8,66
230365,0.23771015875589246,35.31977371555281,9286.00000002,0.2286375890628738,0.4126270322549558,0.002286190691750512,0.2627709846388559,0.1982782869371856,3,4,45
230370,1.0057033602645262,166.09732784498053,250479.00000065,0.8097413851007204,0.33787250640678623,0.3376621698058449,0.6519806041556805,0.8201914133921463,20,58,1115
230380,0.6016416525295669,129.7144482546222,24062,0.4610765035896157,0.7950159000311259,0.04716170218891931,0.6331175286235292,0.4831327753838075,1,11,162
230390,0.3901329352353489,47.0867053094896,12163.00000014,0.15282032008950747,0.48603720539133555,0,0.18746221115918751,0.08611461888109713,2,5,54
230393,0.11405406707027757,34.190682610809795,12000.99999969,0.12201903002355406,0.3878262024122219,0.006546088389506227,0.2642687618894118,0.0635315840891473,0,1,41
230395,0.5859127057275123,115.46082989993401,18707.0000001,0.31447968038585977,0.9659975005701796,0,0.958476883513584,0.4558993943341979,2,6,77
230400,0.5197930109354967,77.66996280870865,19980.9999997,0.4489697531485816,0.6238467721552745,0.12151984266237083,0.4190489664351361,0.16336341326953605,1,7,100
230410,0.7345718555510795,154.975642684599,70897.99999998,0.6890801203051914,0.5602808355836751,0.4818551279611036,0.38056295146981317,0.5487619625485044,3,32,442
230420,0.8668782049037994,211.73565795962037,104645.9999992,0.8621983265372214,0.3268915563450767,0.3310314971646476,0.5876793416784177,0.7278699001567824,0,34,604
230423,0.5371039912395824,85.1342459813822,16064.00000056,0.5726688800911299,0.6298313003348108,0.18311922675968495,0.4817390070915757,0.38152897183678897,2,4,79
230425,0.45904301748514914,100.60044314068729,19779.00000021,0.5151294577391649,0.6239982764163653,0.03578465351168781,0.7780850201712944,0.3382452082156223,1,5,89
230426,0.16486678610843486,58.159814718594824,8385.00000024,0.1874135098154502,0.4114702317854923,0,0.1376329324526805,0.061684168883959896,0,2,46
230427,0.1851792449974337,55.411005611321556,6302.00000046,0.24616720706487122,0.4137884110505136,0.034554366739636695,0.29206800200062083,0.19210482961823216,0,1,28
230428,1.1074030868408753,143.01940558846468,31499.99999969,0.5534727408194509,0.619719354585956,0.05688822473350051,0.857554050996536,0.7497720397277419,2,9,141
230430,0.42438191916946927,92.45231704687102,20315.00000002,0.549943002502794,0.7096827776734264,0.020806714130136572,0.4263686610292056,0.32544860523393887,1,5,111
230435,0.7495839811970434,118.13629133304107,17488.00000016,0.7842660215151891,0.5822793381613961,0.4139464594247526,0.40714979277697533,0.5537889189482539,1,5,89
230440,1.15015432079652,408.49869781856756,2141401.99999639,1.0497447432619311,0.12552222942416488,0.5264909296284956,0.5460190529209393,1.0671337703725965,115,802,12733
230445,0.4182169279690286,72.8061817318257,12065.99999968,0.22955312896594185,0.4396840450464029,0,0.3873506556243058,0.2717500915479087,2,6,68
230450,0.27271471737147623,45.86764931321783,11832.00000074,0.2621831691747276,0.2580969617979811,0.004418605364473039,0.3140170834472158,0.2670228264553044,1,3,80
230460,0.2616185628679569,39.90625777569748,4866.00000028,0.2746352471359518,0.46632380689998165,0,0.3599143907547457,0.27171478580955016,0,2,22
